10391854;ENSMUSG00000020940
10391863;ENSMUSG00000044787
10391870;ENSMUSG00000020941
10391895;ENSMUSG00000034255
10391914;ENSMUSG00000034255 // ENSMUSG00000034247
10391918;ENSMUSG00000034247
10391931;ENSMUSG00000078632
10391934;ENSMUSG00000034239
10391942;ENSMUSG00000020945
10391949;ENSMUSG00000020946
10391957;ENSMUSG00000018486
10391963;ENSMUSG00000034187
10391985;ENSMUSG00000105413 // ENSMUSG00000096563 // ENSMUSG00000095111 // ENSMUSG00000094815 // ENSMUSG00000093874 // ENSMUSG00000065663 // ENSMUSG00000065379 // ENSMUSG00000065265 // ENSMUSG00000064797 // ENSMUSG00000064634 // ENSMUSG00000031939
10391987;NA_10391987
10391990;ENSMUSG00000018412
10392010;ENSMUSG00000018412
10392012;ENSMUSG00000020687
10392033;NA_10392033
10392035;ENSMUSG00000099681
10392040;ENSMUSG00000078627
10392056;ENSMUSG00000019590
10392063;ENSMUSG00000040699
10392070;ENSMUSG00000069631
10392087;ENSMUSG00000078622
10392096;NA_10392096
10392098;ENSMUSG00000020706
10392120;ENSMUSG00000078619
10392135;ENSMUSG00000020713
10392142;ENSMUSG00000040592
10392152;ENSMUSG00000001027
10392177;ENSMUSG00000001029
10392183;ENSMUSG00000020715
10392207;ENSMUSG00000040548
10392221;ENSMUSG00000020717
10392241;ENSMUSG00000020718
10392251;ENSMUSG00000020719
10392259;ENSMUSG00000018363
10392261;ENSMUSG00000018363
10392282;NA_10392282
10392284;ENSMUSG00000066878 // ENSMUSG00000018362
10392297;NA_10392297
10392300;ENSMUSG00000040481
10392318;ENSMUSG00000040481
10392328;ENSMUSG00000018433
10392347;ENSMUSG00000040430
10392364;ENSMUSG00000020722
10392369;ENSMUSG00000020723
10392374;ENSMUSG00000040373
10392388;ENSMUSG00000050965
10392410;NA_10392410
10392413;ENSMUSG00000064691
10392415;ENSMUSG00000020599
10392437;ENSMUSG00000056687
10392440;ENSMUSG00000041920
10392449;ENSMUSG00000041895
10392464;ENSMUSG00000020614
10392476;ENSMUSG00000020617
10392484;ENSMUSG00000020620
10392522;ENSMUSG00000041828
10392560;ENSMUSG00000041797
10392601;ENSMUSG00000044749
10392642;ENSMUSG00000018800
10392683;NA_10392683
10392685;ENSMUSG00000041674
10392687;ENSMUSG00000041674
10392699;ENSMUSG00000075437
10392701;ENSMUSG00000041654
10392715;ENSMUSG00000041629
10392721;ENSMUSG00000018727
10392735;ENSMUSG00000041598
10392739;ENSMUSG00000041592
10392787;ENSMUSG00000062391
10392791;ENSMUSG00000000202
10392796;ENSMUSG00000063193
10392803;ENSMUSG00000058728
10392808;ENSMUSG00000034641
10392815;ENSMUSG00000044811
10392822;ENSMUSG00000089753
10392825;ENSMUSG00000089722 // ENSMUSG00000069609 // ENSMUSG00000069607
10392834;ENSMUSG00000089753 // ENSMUSG00000089722 // ENSMUSG00000069609 // ENSMUSG00000069607
10392839;ENSMUSG00000048498
10392845;ENSMUSG00000047798
10392856;ENSMUSG00000015542
10392863;ENSMUSG00000020734
10392881;ENSMUSG00000018861
10392894;ENSMUSG00000044788
10392904;ENSMUSG00000045288
10392910;ENSMUSG00000034586
10392930;ENSMUSG00000034566
10392936;ENSMUSG00000020736
10392943;ENSMUSG00000020737
10392947;ENSMUSG00000020738
10392953;ENSMUSG00000020740
10392970;ENSMUSG00000020743
10392983;ENSMUSG00000020744
10392990;ENSMUSG00000059923
10392996;ENSMUSG00000065322 // ENSMUSG00000064455 // ENSMUSG00000052712 // ENSMUSG00000041453 // ENSMUSG00000040151
10392998;ENSMUSG00000034471
10393021;ENSMUSG00000020752
10393045;NA_10393045
10393047;ENSMUSG00000020766
10393058;ENSMUSG00000105195 // ENSMUSG00000016559
10393064;ENSMUSG00000057948
10393098;ENSMUSG00000034341
10393106;ENSMUSG00000020773
10393113;ENSMUSG00000054517
10393125;ENSMUSG00000020775
10393136;ENSMUSG00000020776
10393166;ENSMUSG00000057286
10393177;ENSMUSG00000020777
10393197;ENSMUSG00000034282
10393222;ENSMUSG00000020780
10393239;NA_10393239
10393241;ENSMUSG00000020792
10393264;ENSMUSG00000064588
10393266;ENSMUSG00000052949 // ENSMUSG00000034227
10393272;ENSMUSG00000052949
10393294;ENSMUSG00000070331
10393309;ENSMUSG00000015869
10393320;ENSMUSG00000020802
10393341;ENSMUSG00000020806
10393364;ENSMUSG00000020810
10393373;ENSMUSG00000009588
10393379;ENSMUSG00000020814
10393387;ENSMUSG00000056962
10393395;ENSMUSG00000034120
10393404;NA_10393404
10393406;NA_10393406
10393408;ENSMUSG00000025572
10393431;ENSMUSG00000025574
10393436;ENSMUSG00000017713
10393449;ENSMUSG00000053113
10393453;ENSMUSG00000033987
10393509;ENSMUSG00000033909
10393532;ENSMUSG00000033987
10393544;ENSMUSG00000017132
10393559;ENSMUSG00000017466
10393569;ENSMUSG00000076433
10393573;ENSMUSG00000033880
10393580;ENSMUSG00000025575
10393591;ENSMUSG00000087036
10393594;ENSMUSG00000025576
10393614;ENSMUSG00000025578
10393620;ENSMUSG00000039989
10393628;ENSMUSG00000039976
10393642;ENSMUSG00000025580
10393648;ENSMUSG00000005043
10393662;ENSMUSG00000025582
10393668;ENSMUSG00000025375
10393685;ENSMUSG00000065600 // ENSMUSG00000025375
10393687;ENSMUSG00000039781
10393714;ENSMUSG00000025377
10393728;ENSMUSG00000061306
10393749;ENSMUSG00000075389
10393751;ENSMUSG00000043993
10393754;ENSMUSG00000098955 // ENSMUSG00000093365 // ENSMUSG00000093264 // ENSMUSG00000093149 // ENSMUSG00000092897 // ENSMUSG00000092650 // ENSMUSG00000062825 // 
10393761;ENSMUSG00000025384
10393774;ENSMUSG00000039703
10393793;ENSMUSG00000025386
10393801;ENSMUSG00000039670
10393804;ENSMUSG00000057594
10393814;ENSMUSG00000061111
10393818;ENSMUSG00000025129
10393823;ENSMUSG00000025130
10393836;ENSMUSG00000025132
10393844;ENSMUSG00000025134
10393851;ENSMUSG00000025137
10393866;ENSMUSG00000051510 // ENSMUSG00000025138
10393877;ENSMUSG00000051510
10393879;ENSMUSG00000051510
10393881;ENSMUSG00000051510
10393887;ENSMUSG00000025140
10393898;ENSMUSG00000025141
10393904;ENSMUSG00000042988
10393917;ENSMUSG00000025144
10393926;ENSMUSG00000039450
10393936;ENSMUSG00000025150
10393944;ENSMUSG00000025158
10393955;ENSMUSG00000025155
10393970;ENSMUSG00000025153
10394018;ENSMUSG00000048445
10394040;ENSMUSG00000025162
10394054;ENSMUSG00000025163
10394060;ENSMUSG00000039364
10394068;ENSMUSG00000025165
10394075;ENSMUSG00000039337
10394080;NA_10394080
10394082;ENSMUSG00000025169
10394093;ENSMUSG00000039294
10394102;ENSMUSG00000025173
10394109;ENSMUSG00000025170
10394119;ENSMUSG00000039238
10394124;ENSMUSG00000046605
10394142;NA_10394142
10394144;ENSMUSG00000079179
10394158;ENSMUSG00000020668
10394173;ENSMUSG00000037486
10394186;ENSMUSG00000071454
10394209;ENSMUSG00000020661
10394238;NA_10394238
10394240;ENSMUSG00000020660
10394245;ENSMUSG00000020657
10394258;ENSMUSG00000020654
10394283;ENSMUSG00000096199
10394286;ENSMUSG00000096199
10394288;ENSMUSG00000020640
10394331;ENSMUSG00000020639
10394344;NA_10394344
10394346;NA_10394346
10394353;ENSMUSG00000037361
10394358;ENSMUSG00000051721
10394366;ENSMUSG00000052812
10394381;ENSMUSG00000052812
10394389;ENSMUSG00000037735
10394392;ENSMUSG00000032897
10394394;ENSMUSG00000020609
10394429;ENSMUSG00000037669
10394437;ENSMUSG00000020605
10394448;ENSMUSG00000020594
10394471;ENSMUSG00000020592
10394477;ENSMUSG00000020585
10394488;ENSMUSG00000020583
10394498;ENSMUSG00000066643
10394527;ENSMUSG00000066637
10394532;ENSMUSG00000034343
10394534;ENSMUSG00000048387
10394538;ENSMUSG00000020532
10394542;ENSMUSG00000020622
10394555;ENSMUSG00000020621
10394558;ENSMUSG00000048758
10394560;ENSMUSG00000020608
10394591;ENSMUSG00000012405
10394593;ENSMUSG00000020589
10394609;ENSMUSG00000057863 // 
10394611;ENSMUSG00000020576
10394625;ENSMUSG00000020576
10394627;ENSMUSG00000020576
10394671;ENSMUSG00000113336
10394674;ENSMUSG00000020027
10394676;ENSMUSG00000075760
10394678;ENSMUSG00000064386
10394680;NA_10394680
10394682;NA_10394682
10394685;ENSMUSG00000020591
10394690;ENSMUSG00000057469
10394699;ENSMUSG00000020580
10394731;ENSMUSG00000065847 // ENSMUSG00000065262 // ENSMUSG00000064811 // ENSMUSG00000064620 // ENSMUSG00000020914
10394733;ENSMUSG00000049517
10394735;ENSMUSG00000020571
10394749;ENSMUSG00000061458
10394770;ENSMUSG00000011179
10394776;ENSMUSG00000064427
10394778;ENSMUSG00000071379
10394783;NA_10394783
10394786;NA_10394786
10394789;ENSMUSG00000067356
10394791;NA_10394791
10394794;NA_10394794
10394798;NA_10394798
10394800;ENSMUSG00000022051
10394802;ENSMUSG00000073197
10394805;ENSMUSG00000073164
10394809;NA_10394809
10394812;NA_10394812
10394816;NA_10394816
10394819;ENSMUSG00000113778 // 
10394821;NA_10394821
10394823;NA_10394823
10394827;ENSMUSG00000114188 // 
10394829;NA_10394829
10394831;ENSMUSG00000093908
10394833;ENSMUSG00000073164
10394837;ENSMUSG00000116537
10394843;NA_10394843
10394846;ENSMUSG00000116606
10394850;NA_10394850
10394852;ENSMUSG00000116883 // ENSMUSG00000116627
10394858;NA_10394858
10394860;NA_10394860
10394862;ENSMUSG00000052632
10394892;ENSMUSG00000054309
10394912;ENSMUSG00000070166 // ENSMUSG00000054309
10394914;ENSMUSG00000062054
10394922;ENSMUSG00000093846
10394926;NA_10394926
10394929;NA_10394929
10394931;ENSMUSG00000073164
10394934;ENSMUSG00000113123 // 
10394936;NA_10394936
10394938;NA_10394938
10394940;ENSMUSG00000114188 // 
10394942;ENSMUSG00000059669
10394954;ENSMUSG00000020656
10394971;ENSMUSG00000020653
10394978;ENSMUSG00000020649
10394988;ENSMUSG00000089203
10394990;ENSMUSG00000020646
10395005;ENSMUSG00000036333
10395039;ENSMUSG00000020638
10395049;ENSMUSG00000020630
10395058;ENSMUSG00000020629
10395064;ENSMUSG00000036613
10395074;ENSMUSG00000061911
10395103;ENSMUSG00000020674
10395129;ENSMUSG00000043061
10395136;ENSMUSG00000054204
10395142;ENSMUSG00000020669
10395155;ENSMUSG00000036136
10395158;ENSMUSG00000095953
10395163;ENSMUSG00000002900
10395198;NA_10395198
10395201;ENSMUSG00000001225
10395225;NA_10395225
10395227;ENSMUSG00000035933
10395250;ENSMUSG00000088242
10395252;ENSMUSG00000090946
10395257;NA_10395257
10395259;ENSMUSG00000020572
10395273;NA_10395273
10395275;ENSMUSG00000094145 // ENSMUSG00000025027
10395277;ENSMUSG00000020570
10395287;ENSMUSG00000020564
10395293;ENSMUSG00000020564
10395306;ENSMUSG00000020562
10395312;ENSMUSG00000020561
10395317;ENSMUSG00000046518
10395320;ENSMUSG00000035799
10395324;ENSMUSG00000092305
10395328;ENSMUSG00000020590
10395356;ENSMUSG00000036231
10395365;ENSMUSG00000020581
10395374;NA_10395374
10395376;ENSMUSG00000036188
10395389;ENSMUSG00000036169
10395394;ENSMUSG00000043153
10395409;ENSMUSG00000036144
10395414;ENSMUSG00000050103
10395428;ENSMUSG00000036095
10395457;ENSMUSG00000004151
10395463;ENSMUSG00000035983
10395466;ENSMUSG00000035954
10395520;ENSMUSG00000056899
10395529;NA_10395529
10395532;ENSMUSG00000065004
10395534;NA_10395534
10395538;ENSMUSG00000036257
10395553;ENSMUSG00000020598
10395591;ENSMUSG00000092404
10395594;ENSMUSG00000064800
10395596;ENSMUSG00000089922 // ENSMUSG00000020950
10395604;NA_10395604
10395606;NA_10395606
10395608;ENSMUSG00000088966
10395610;NA_10395610
10395612;ENSMUSG00000035293
10395628;ENSMUSG00000020952
10395659;ENSMUSG00000020953
10395672;ENSMUSG00000020955
10395682;NA_10395682
10395684;ENSMUSG00000035142
10395692;ENSMUSG00000035133
10395702;ENSMUSG00000061603
10395719;ENSMUSG00000021010
10395733;ENSMUSG00000021010
10395735;ENSMUSG00000064605
10395737;ENSMUSG00000065322 // ENSMUSG00000041453
10395739;ENSMUSG00000112449 // ENSMUSG00000079108 // ENSMUSG00000073079
10395770;ENSMUSG00000095595 // ENSMUSG00000094103
10395780;ENSMUSG00000095595 // ENSMUSG00000094103
10395788;ENSMUSG00000112449 // ENSMUSG00000079108 // ENSMUSG00000073079
10395805;ENSMUSG00000095595 // ENSMUSG00000094103
10395807;ENSMUSG00000021023
10395816;ENSMUSG00000021024
10395825;ENSMUSG00000063129
10395827;ENSMUSG00000045440
10395829;NA_10395829
10395831;ENSMUSG00000012076
10395845;NA_10395845
10395847;NA_10395847
10395849;ENSMUSG00000001497
10395855;ENSMUSG00000047022
10395869;ENSMUSG00000046782
10395875;ENSMUSG00000046782
10395889;ENSMUSG00000035431
10395893;ENSMUSG00000060121
10395908;ENSMUSG00000065232
10395910;ENSMUSG00000020994
10395922;ENSMUSG00000077709 // ENSMUSG00000044533
10395925;ENSMUSG00000021000
10395932;ENSMUSG00000021000
10395953;NA_10395953
10395956;NA_10395956
10395961;ENSMUSG00000035653
10395971;NA_10395971
10395974;ENSMUSG00000064958
10395976;ENSMUSG00000029131
10395978;ENSMUSG00000047227
10395984;ENSMUSG00000035614
10396008;ENSMUSG00000035597
10396030;ENSMUSG00000055884
10396055;ENSMUSG00000035560
10396059;ENSMUSG00000064871 // ENSMUSG00000064844 // ENSMUSG00000064647 // ENSMUSG00000062328
10396062;ENSMUSG00000084448
10396064;ENSMUSG00000058407
10396066;ENSMUSG00000106279 // ENSMUSG00000105788 // ENSMUSG00000105398 // ENSMUSG00000105145 // ENSMUSG00000099250 // ENSMUSG00000099021 // ENSMUSG00000092746
10396068;ENSMUSG00000034883
10396074;ENSMUSG00000043998
10396076;ENSMUSG00000097061
10396079;ENSMUSG00000051890
10396094;ENSMUSG00000020978
10396108;ENSMUSG00000044147
10396110;ENSMUSG00000103865
10396112;ENSMUSG00000054894
10396121;ENSMUSG00000020992
10396125;ENSMUSG00000021066
10396141;ENSMUSG00000065327
10396143;ENSMUSG00000021066
10396146;NA_10396146
10396148;ENSMUSG00000090121
10396161;ENSMUSG00000021072
10396170;ENSMUSG00000048285
10396175;ENSMUSG00000113707
10396177;ENSMUSG00000021076
10396193;ENSMUSG00000060073
10396205;ENSMUSG00000048118
10396231;ENSMUSG00000021078
10396237;ENSMUSG00000034601
10396270;ENSMUSG00000044548
10396278;ENSMUSG00000034574
10396306;ENSMUSG00000005078
10396314;ENSMUSG00000021090
10396346;ENSMUSG00000034501
10396358;ENSMUSG00000021096
10396367;ENSMUSG00000021099
10396372;ENSMUSG00000021103
10396383;ENSMUSG00000044712
10396402;ENSMUSG00000021108
10396419;ENSMUSG00000021108
10396421;ENSMUSG00000021109
10396440;NA_10396440
10396442;ENSMUSG00000021113
10396454;ENSMUSG00000044912
10396466;NA_10396466
10396472;ENSMUSG00000029878
10396476;ENSMUSG00000046768
10396485;ENSMUSG00000063450
10396511;ENSMUSG00000063450
10396606;ENSMUSG00000063450
10396608;ENSMUSG00000063450
10396610;ENSMUSG00000021048
10396640;ENSMUSG00000021057
10396645;ENSMUSG00000033454
10396652;ENSMUSG00000059970 // ENSMUSG00000033454
10396656;ENSMUSG00000052221
10396669;ENSMUSG00000073000
10396671;ENSMUSG00000052609
10396694;ENSMUSG00000090258 // ENSMUSG00000033373
10396699;ENSMUSG00000033373
10396712;ENSMUSG00000021065
10396730;ENSMUSG00000064833
10396732;ENSMUSG00000099418
10396740;ENSMUSG00000047454
10396767;ENSMUSG00000056987
10396778;ENSMUSG00000021112
10396795;ENSMUSG00000021116
10396800;ENSMUSG00000060716
10396831;ENSMUSG00000021125
10396840;ENSMUSG00000021123
10396849;ENSMUSG00000059060
10396862;NA_10396862
10396867;ENSMUSG00000032705
10396877;ENSMUSG00000021130
10396896;ENSMUSG00000048833
10396905;ENSMUSG00000066438
10396919;ENSMUSG00000021133
10396926;ENSMUSG00000021134
10396936;ENSMUSG00000021136
10396950;NA_10396950
10396952;ENSMUSG00000042734
10396956;ENSMUSG00000021140
10397000;ENSMUSG00000064714
10397002;ENSMUSG00000042700
10397030;ENSMUSG00000021219
10397052;ENSMUSG00000021219
10397054;ENSMUSG00000021222
10397068;ENSMUSG00000010608
10397081;ENSMUSG00000010608
10397083;ENSMUSG00000010608
10397085;ENSMUSG00000010608
10397094;ENSMUSG00000019969
"ion. && Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein. && Any process that stops, prevents or reduces the rate of addition of phosphate groups to amino acids within a protein. && Any process that activates or increases the frequency, rate or extent of receptor recycling. && The characteristic movement of an immature neuron from germinal zones to specific positions where they will reside as they mature. && The formation of mesodermal clusters that are arranged segmentally along the anterior posterior axis of an embryo. && The process involved in the specification of cell identity. Once specification has taken place, a cell will be committed to differentiate down a specific pathway if left in its normal environment. && The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood. && A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules. && The initiation of the activity of the inactive enzyme MAP kinase kinase (MAPKK). && The lipid bilayer surrounding any of the compartments of the Golgi apparatus. && Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II. && The formation of a double membrane-bounded structure, the autophagosome, that occurs when a specialized membrane sac, called the isolation membrane, starts to enclose a portion of the cytoplasm. && ";
10397112;ENSMUSG00000021223
10397143;ENSMUSG00000046791
10397145;ENSMUSG00000021226
10397148;ENSMUSG00000072949
10397153;ENSMUSG00000052392
10397158;ENSMUSG00000113475 // ENSMUSG00000021228
10397166;ENSMUSG00000042540
10397172;ENSMUSG00000043487
10397179;ENSMUSG00000042523
10397189;ENSMUSG00000072946
10397201;ENSMUSG00000042472
10397216;ENSMUSG00000021235
10397230;ENSMUSG00000057265
10397244;ENSMUSG00000098134
10397249;ENSMUSG00000085793
10397257;ENSMUSG00000021239
10397264;ENSMUSG00000071235
10397267;ENSMUSG00000021241
10397275;ENSMUSG00000092130
10397277;ENSMUSG00000021243
10397281;ENSMUSG00000021244
10397311;ENSMUSG00000004789
10397332;ENSMUSG00000004788
10397342;ENSMUSG00000045064
10397346;ENSMUSG00000021250
10397351;ENSMUSG00000034271
10397359;ENSMUSG00000034266
10397364;ENSMUSG00000034258
10397377;ENSMUSG00000012609
10397416;ENSMUSG00000007867
10397428;ENSMUSG00000021254
10397440;ENSMUSG00000021255
10397448;ENSMUSG00000075832
10397450;ENSMUSG00000021256
10397460;ENSMUSG00000059114
10397476;ENSMUSG00000034157
10397482;ENSMUSG00000034145
10397507;ENSMUSG00000021033
10397518;ENSMUSG00000021037
10397528;ENSMUSG00000077185 // ENSMUSG00000065322 // ENSMUSG00000052712 // ENSMUSG00000041453
10397530;ENSMUSG00000021040
10397536;NA_10397536
10397538;NA_10397538
10397541;ENSMUSG00000114075 // ENSMUSG00000113805 // ENSMUSG00000113201 // ENSMUSG00000096619 // ENSMUSG00000096049 // ENSMUSG00000095799 // ENSMUSG00000095724 // ENSMUSG00000095717 // ENSMUSG00000093847 // ENSMUSG00000092019 // ENSMUSG00000079031 // ENSMUSG00000072905
10397543;ENSMUSG00000114075 // ENSMUSG00000113971 // ENSMUSG00000113805 // ENSMUSG00000113201 // ENSMUSG00000096803 // ENSMUSG00000096619 // ENSMUSG00000096049 // ENSMUSG00000095799 // ENSMUSG00000095724 // ENSMUSG00000095717 // ENSMUSG00000093847 // ENSMUSG00000092019 // ENSMUSG00000079034 // ENSMUSG00000079031 // ENSMUSG00000079029 // ENSMUSG00000072905
10397545;ENSMUSG00000096576 // ENSMUSG00000096276 // ENSMUSG00000066031 // ENSMUSG00000066027 // ENSMUSG00000046262
10397551;ENSMUSG00000092019 // ENSMUSG00000079031
10397553;ENSMUSG00000114075
10397555;NA_10397555
10397557;NA_10397557
10397559;NA_10397559
10397561;ENSMUSG00000021044
10397575;ENSMUSG00000066392
10397602;NA_10397602
10397604;ENSMUSG00000064548
10397606;ENSMUSG00000020963
10397621;NA_10397621
10397627;ENSMUSG00000065303
10397629;NA_10397629
10397633;ENSMUSG00000047414
10397639;NA_10397639
10397642;NA_10397642
10397645;ENSMUSG00000021886
10397649;ENSMUSG00000094704 // ENSMUSG00000089351
10397651;ENSMUSG00000021007
10397666;ENSMUSG00000021012
10397683;ENSMUSG00000021013
10397699;ENSMUSG00000058600 // 
10397701;NA_10397701
10397703;ENSMUSG00000033731
10397708;NA_10397708
10397715;NA_10397715
10397717;ENSMUSG00000021177
10397719;ENSMUSG00000021177
10397736;ENSMUSG00000045404
10397741;ENSMUSG00000021178
10397750;ENSMUSG00000072884
10397752;ENSMUSG00000001175
10397761;ENSMUSG00000113679
10397763;ENSMUSG00000021185
10397780;ENSMUSG00000097160
10397784;ENSMUSG00000097121
10397786;NA_10397786
10397788;NA_10397788
10397790;NA_10397790
10397792;ENSMUSG00000047014
10397818;ENSMUSG00000041781
10397835;ENSMUSG00000041771
10397853;ENSMUSG00000044456
10397866;ENSMUSG00000021192
10397882;ENSMUSG00000021194
10397891;ENSMUSG00000046675
10397895;ENSMUSG00000041712
10397907;ENSMUSG00000043319
10397912;ENSMUSG00000021198
10397962;ENSMUSG00000096753
10397966;ENSMUSG00000021203
10397975;ENSMUSG00000064215
10397984;ENSMUSG00000021209
10398011;NA_10398011
10398019;ENSMUSG00000041550
10398025;ENSMUSG00000041536
10398032;ENSMUSG00000066364
10398039;ENSMUSG00000066363
10398052;NA_10398052
10398060;ENSMUSG00000058207
10398069;ENSMUSG00000079012
10398075;ENSMUSG00000021091
10398080;ENSMUSG00000114826
10398082;ENSMUSG00000021101
10398085;ENSMUSG00000021102
10398091;ENSMUSG00000060863
10398095;ENSMUSG00000066359
10398100;ENSMUSG00000000701
10398105;ENSMUSG00000068940
10398111;ENSMUSG00000079007
10398117;ENSMUSG00000021070
10398121;ENSMUSG00000041347
10398124;ENSMUSG00000044715
10398130;ENSMUSG00000041323
10398147;ENSMUSG00000021111
10398173;ENSMUSG00000021115
10398193;ENSMUSG00000060375
10398195;ENSMUSG00000021258
10398211;ENSMUSG00000021260
10398224;ENSMUSG00000021259
10398240;ENSMUSG00000058070
10398267;ENSMUSG00000021262
10398286;ENSMUSG00000065436
10398288;ENSMUSG00000021264
10398297;ENSMUSG00000065429 // ENSMUSG00000048856
10398299;ENSMUSG00000048856
10398306;ENSMUSG00000040877
10398308;ENSMUSG00000040877
10398315;NA_10398315
10398317;NA_10398317
10398319;ENSMUSG00000098411 // ENSMUSG00000040856
10398326;ENSMUSG00000021268
10398332;ENSMUSG00000098324 // ENSMUSG00000076316 // ENSMUSG00000021268
10398334;ENSMUSG00000099194 // ENSMUSG00000099048 // ENSMUSG00000098806 // ENSMUSG00000076313 // ENSMUSG00000072900 // ENSMUSG00000065526
10398336;ENSMUSG00000099194 // ENSMUSG00000099048 // ENSMUSG00000098806 // ENSMUSG00000076313 // ENSMUSG00000072900 // ENSMUSG00000065526
10398338;ENSMUSG00000099194 // ENSMUSG00000099048 // ENSMUSG00000098806 // ENSMUSG00000076313 // ENSMUSG00000072900 // ENSMUSG00000065526
10398340;ENSMUSG00000098321 // ENSMUSG00000070080
10398342;ENSMUSG00000098576 // ENSMUSG00000098321 // ENSMUSG00000070080 // ENSMUSG00000070072
10398344;ENSMUSG00000099044 // ENSMUSG00000098576 // ENSMUSG00000070076 // ENSMUSG00000070072
10398346;ENSMUSG00000099231 // ENSMUSG00000099171 // ENSMUSG00000099044 // ENSMUSG00000087855 // ENSMUSG00000070133 // ENSMUSG00000070076
10398348;ENSMUSG00000107170 // ENSMUSG00000104858 // ENSMUSG00000099231 // ENSMUSG00000099171 // ENSMUSG00000087855 // ENSMUSG00000070133
10398350;ENSMUSG00000099090 // ENSMUSG00000098545 // ENSMUSG00000080406 // ENSMUSG00000070101
10398352;ENSMUSG00000099067 // ENSMUSG00000098610 // ENSMUSG00000077879 // ENSMUSG00000065433
10398354;ENSMUSG00000098352 // ENSMUSG00000064452
10398356;ENSMUSG00000107391 // ENSMUSG00000098902 // ENSMUSG00000097451 // ENSMUSG00000089517
10398358;ENSMUSG00000107391 // ENSMUSG00000099046 // ENSMUSG00000097451 // ENSMUSG00000064496
10398360;ENSMUSG00000107391 // ENSMUSG00000099046 // ENSMUSG00000098581 // ENSMUSG00000097451 // ENSMUSG00000065013 // ENSMUSG00000064496
10398362;ENSMUSG00000107391 // ENSMUSG00000098971 // ENSMUSG00000098581 // ENSMUSG00000097451 // ENSMUSG00000065013 // ENSMUSG00000064621
10398364;ENSMUSG00000107391 // ENSMUSG00000098971 // ENSMUSG00000098372 // ENSMUSG00000097451 // ENSMUSG00000064621 // ENSMUSG00000064417
10398366;ENSMUSG00000107391 // ENSMUSG00000098673 // ENSMUSG00000098372 // ENSMUSG00000097451 // ENSMUSG00000064679 // ENSMUSG00000064417
10398368;ENSMUSG00000106942 // ENSMUSG00000102657 // ENSMUSG00000098637 // ENSMUSG00000065757
10398370;ENSMUSG00000098523 // ENSMUSG00000065749
10398372;ENSMUSG00000099271 // ENSMUSG00000098738 // ENSMUSG00000098556 // ENSMUSG00000098523 // ENSMUSG00000098337 // ENSMUSG00000077881 // ENSMUSG00000065749 // ENSMUSG00000065022 // ENSMUSG00000064545 // ENSMUSG00000064487
10398374;ENSMUSG00000098556 // ENSMUSG00000098523 // ENSMUSG00000098337 // ENSMUSG00000065749 // ENSMUSG00000065022 // ENSMUSG00000064487
10398376;ENSMUSG00000099271 // ENSMUSG00000098738 // ENSMUSG00000098556 // ENSMUSG00000098523 // ENSMUSG00000098337 // ENSMUSG00000077881 // ENSMUSG00000065749 // ENSMUSG00000065022 // ENSMUSG00000064545 // ENSMUSG00000064487
10398378;ENSMUSG00000099271 // ENSMUSG00000099038 // ENSMUSG00000098738 // ENSMUSG00000098556 // ENSMUSG00000077881 // ENSMUSG00000065022 // ENSMUSG00000064720 // ENSMUSG00000064545
10398380;ENSMUSG00000099029 // ENSMUSG00000064726
10398382;ENSMUSG00000065498
10398384;ENSMUSG00000106653 // ENSMUSG00000065498 // ENSMUSG00000065477
10398386;ENSMUSG00000106653 // ENSMUSG00000065498 // ENSMUSG00000065477
10398388;ENSMUSG00000106653 // ENSMUSG00000104582 // ENSMUSG00000080687 // ENSMUSG00000065477
10398390;ENSMUSG00000104582 // ENSMUSG00000080687 // ENSMUSG00000076459 // ENSMUSG00000065617
10398392;ENSMUSG00000104582 // ENSMUSG00000080687 // ENSMUSG00000076459 // ENSMUSG00000065617 // ENSMUSG00000065577
10398394;ENSMUSG00000098202 // ENSMUSG00000080411 // ENSMUSG00000076145 // ENSMUSG00000070141
10398396;ENSMUSG00000098202 // ENSMUSG00000080411 // ENSMUSG00000076145 // ENSMUSG00000070141
10398398;ENSMUSG00000080411 // ENSMUSG00000076272 // ENSMUSG00000076241 // ENSMUSG00000076145
10398400;ENSMUSG00000080411 // ENSMUSG00000076272 // ENSMUSG00000076241 // ENSMUSG00000076145
10398402;ENSMUSG00000076272 // ENSMUSG00000076241 // ENSMUSG00000070105
10398404;ENSMUSG00000076396 // ENSMUSG00000070105
10398406;ENSMUSG00000077980 // ENSMUSG00000076006
10398408;ENSMUSG00000105853 // ENSMUSG00000105178 // ENSMUSG00000077980 // ENSMUSG00000076006
10398410;ENSMUSG00000105853 // ENSMUSG00000105178 // ENSMUSG00000098807 // ENSMUSG00000077980 // ENSMUSG00000076006
10398412;ENSMUSG00000105853 // ENSMUSG00000105178 // ENSMUSG00000098807 // ENSMUSG00000077980 // ENSMUSG00000076006
10398414;ENSMUSG00000098838 // ENSMUSG00000076219
